date,open,close,high,low
2019-06-27,198.7,199.53,199.95,198.46
2019-06-28,199.6,200.8,201.72,199.12
2019-07-01,203.02,203.0,203.19,201.51
2019-07-02,202.01,203.54,203.97,201.53
2019-07-03,202.0,203.61,203.61,201.71
2019-07-05,201.1,202.43,203.17,200.1
2019-07-08,201.05,201.67,203.64,200.88
2019-07-09,202.42,200.97,202.61,200.71
2019-07-10,202.08,201.77,202.65,201.46
2019-07-11,201.44,202.81,203.06,201.03
2019-07-12,203.76,203.98,204.72,202.98
2019-07-15,204.19,204.07,205.1,203.71
2019-07-16,204.13,202.59,205.55,202.45
2019-07-17,203.54,201.82,203.85,201.76
2019-07-18,202.8,203.64,203.68,201.82
2019-07-19,202.99,203.38,204.61,202.63
2019-07-22,204.59,203.58,204.99,203.17
2019-07-23,204.83,206.82,206.82,204.19
2019-07-24,204.06,202.75,204.19,202.2
2019-07-25,200.39,199.89,200.68,196.53
2019-07-26,199.43,200.96,201.15,199.32
2019-07-29,199.77,199.77,200.21,199.25
2019-07-30,195.81,196.5,197.79,195.75
2019-07-31,195.91,191.28,196.19,188.99
2019-08-01,189.61,190.42,193.5,189.16
2019-08-02,188.78,187.71,189.05,185.83
2019-08-05,190.0,190.63,193.09,189.22
2019-08-06,190.3,188.76,190.33,185.9
2019-08-07,187.05,190.78,191.41,186.62
2019-08-08,190.48,192.61,193.43,190.0
2019-08-09,189.93,191.97,192.8,189.72
2019-08-12,193.02,192.2,194.64,192.01
2019-08-13,192.13,192.9,195.61,191.5
2019-08-14,188.8,185.64,190.32,185.49
2019-08-15,185.71,186.64,187.49,185.07
2019-08-16,186.68,188.79,189.13,186.56
2019-08-19,189.24,189.11,190.33,188.31
2019-08-20,188.23,187.69,189.0,186.3
2019-08-21,189.31,188.74,189.95,188.61
2019-08-22,188.55,187.13,189.0,186.61
2019-08-23,185.64,184.26,187.36,181.6
2019-08-26,185.25,184.92,185.44,183.83
2019-08-27,186.1,184.74,186.4,184.37
2019-08-28,184.69,184.97,185.93,183.86
2019-08-29,188.14,187.66,188.44,187.07
2019-08-30,188.5,188.91,189.24,187.41
2019-09-03,187.27,187.23,188.14,186.2
2019-09-04,188.04,187.56,188.9,186.51
2019-09-05,188.7,187.1,189.5,187.1
2019-09-06,188.52,189.52,190.3,187.97
2019-09-09,188.1,185.21,188.44,185.03
2019-09-10,184.11,185.72,185.72,183.26
2019-09-11,185.67,187.61,187.73,185.11
2019-09-12,190.65,191.57,192.62,189.32
2019-09-13,192.49,192.16,193.71,191.98
2019-09-16,191.6,188.52,191.8,187.75
2019-09-17,190.34,192.24,193.2,189.75
2019-09-18,193.45,192.66,193.67,191.0
2019-09-19,195.69,194.24,196.12,193.92
2019-09-20,195.49,194.11,196.25,193.1
2019-09-23,192.65,193.52,194.0,192.55
2019-09-24,193.17,191.52,193.84,190.85
2019-09-25,190.64,192.25,192.87,190.33
2019-09-26,193.04,192.3,193.21,191.48
2019-09-27,192.16,191.55,192.75,190.58
2019-09-30,192.52,193.72,194.24,192.18
2019-10-01,193.93,188.55,194.02,188.45
2019-10-02,185.93,184.11,186.0,182.06
2019-10-03,183.86,184.64,184.98,182.28
2019-10-04,185.66,186.18,187.38,184.22
2019-10-07,186.0,188.58,190.34,185.83
2019-10-08,187.44,184.11,187.45,183.7
2019-10-09,186.11,187.39,188.04,185.68
2019-10-10,190.23,191.23,192.06,188.6
2019-10-11,192.68,194.25,196.54,192.35
2019-10-14,194.3,192.53,195.31,192.46
2019-10-15,195.79,195.18,198.03,194.89
2019-10-16,197.8,196.85,198.18,196.14
2019-10-17,197.76,196.64,198.98,196.55
2019-10-18,196.88,195.79,197.24,194.94
2019-10-21,195.94,194.97,196.05,194.33
2019-10-22,193.08,191.47,193.68,191.4
2019-10-23,193.76,193.7,194.87,193.17
2019-10-24,194.31,192.99,194.64,192.69
2019-10-25,194.39,195.0,195.45,194.04
2019-10-28,196.31,196.77,196.89,195.68
2019-10-29,197.77,199.11,201.31,197.11
2019-10-30,197.87,199.19,199.56,196.3
2019-10-31,199.18,198.35,199.25,196.95
2019-11-01,198.88,198.8,200.05,198.38
2019-11-04,201.25,200.76,201.49,200.12
2019-11-05,200.94,200.31,201.48,198.95
2019-11-06,201.11,201.12,201.6,200.11
2019-11-07,201.64,202.6,202.72,201.04
2019-11-08,203.6,203.0,204.45,202.31
2019-11-11,202.77,202.29,203.32,201.58
2019-11-12,205.23,205.76,207.71,204.18
2019-11-13,207.2,207.82,208.69,206.75
2019-11-14,207.09,208.64,208.97,206.74
2019-11-15,210.0,209.71,210.33,208.33
2019-11-18,208.39,209.11,209.96,207.48
2019-11-19,210.2,207.43,210.5,207.43
2019-11-20,207.02,206.18,207.7,205.56
2019-11-21,207.23,206.26,207.81,206.03
2019-11-22,205.41,204.91,206.09,204.66
2019-11-25,204.74,205.94,205.96,204.24
2019-11-26,205.11,205.14,205.98,204.64
2019-11-27,203.96,206.0,206.11,203.81
2019-11-29,205.39,206.21,206.82,205.16
2019-12-02,202.85,200.63,203.58,199.83
2019-12-03,200.61,202.04,202.56,199.61
2019-12-04,204.3,202.75,205.02,202.67
2019-12-05,203.17,203.75,204.06,202.25
2019-12-06,205.6,205.53,205.99,204.6
2019-12-09,206.86,205.33,207.0,204.78
2019-12-10,204.7,203.95,205.74,203.83
2019-12-11,205.45,205.64,206.36,204.89
2019-12-12,207.09,209.92,210.25,206.87
2019-12-13,211.11,209.05,211.64,208.38
2019-12-16,211.1,210.02,211.17,209.82
2019-12-17,210.38,209.66,210.52,208.71
2019-12-18,209.32,208.33,209.33,206.94
2019-12-19,207.94,209.4,209.45,207.66
2019-12-20,213.13,212.11,213.94,211.02
2019-12-23,212.08,211.77,212.31,211.1
2019-12-24,211.57,211.62,212.41,210.67
2019-12-26,211.7,212.75,212.75,211.1
2019-12-27,214.15,212.26,214.26,212.09
2019-12-30,212.81,211.49,212.9,211.27
2019-12-31,211.74,212.9,212.92,211.26
2020-01-02,213.58,210.74,214.45,210.46
2020-01-03,207.4,205.26,209.05,205.17
2020-01-06,204.6,204.39,206.35,204.19
2020-01-07,204.81,204.83,206.75,204.25
2020-01-08,205.27,207.39,208.19,205.1
2020-01-09,208.08,208.85,209.74,207.81
2020-01-10,210.74,209.08,211.83,208.93
2020-01-13,209.79,211.8,211.93,209.33
2020-01-14,211.27,209.96,212.12,209.14
2020-01-15,210.99,211.44,212.08,210.35
2020-01-16,212.88,213.06,213.07,211.78
2020-01-17,213.19,214.1,214.42,212.84
2020-01-21,211.7,211.73,212.74,211.18
2020-01-22,211.2,211.08,211.95,210.45
2020-01-23,208.42,209.62,209.65,207.52
2020-01-24,210.0,209.99,212.3,208.82
2020-01-27,205.22,204.88,206.3,204.09
2020-01-28,205.43,207.88,208.93,205.18
2020-01-29,208.13,208.23,209.44,207.66
2020-01-30,206.47,208.23,208.57,205.46
2020-01-31,205.63,203.13,206.34,202.97
2020-02-03,203.77,209.44,210.05,203.58
2020-02-04,210.81,213.5,214.85,210.62
2020-02-05,217.12,216.74,217.12,213.26
2020-02-06,216.79,216.75,217.42,215.07
2020-02-07,214.78,214.16,215.69,212.73
2020-02-10,214.89,215.44,215.73,214.12
2020-02-11,217.58,216.22,218.84,215.98
2020-02-12,217.12,217.2,217.42,215.51
2020-02-13,222.3,221.26,227.85,221.14
2020-02-14,221.64,222.64,223.1,221.22
2020-02-18,224.04,223.55,224.59,222.87
2020-02-19,223.02,222.48,223.55,221.87
2020-02-20,220.45,221.2,222.36,218.03
2020-02-21,219.99,218.34,220.3,218.24
2020-02-24,211.15,210.55,212.32,209.6
2020-02-25,209.18,201.65,209.7,200.85
2020-02-26,203.3,203.41,206.92,202.58
2020-02-27,199.87,194.95,203.37,194.9
2020-02-28,190.81,191.01,192.83,185.95
2020-03-02,191.3,198.15,198.3,189.41
2020-03-03,198.02,195.39,201.84,192.34
2020-03-04,198.4,205.53,205.75,197.37
2020-03-05,197.74,196.51,199.48,195.07
2020-03-06,192.13,189.2,192.66,185.76
2020-03-09,175.06,173.13,180.38,172.32
2020-03-10,176.48,176.21,177.42,167.52
2020-03-11,173.46,173.92,176.66,172.54
2020-03-12,163.4,158.02,169.95,157.0
2020-03-13,173.38,176.5,177.15,161.35
2020-03-16,148.72,158.35,163.64,146.71
2020-03-17,156.76,163.88,165.64,155.66
2020-03-18,153.39,157.51,160.16,149.64
2020-03-19,151.47,154.01,158.81,148.81
2020-03-20,154.1,151.3,157.94,148.05
2020-03-23,149.78,150.0,155.36,146.8
2020-03-24,159.29,164.81,166.84,157.0
2020-03-25,163.07,165.3,175.46,161.34
2020-03-26,169.27,174.19,175.0,168.69
2020-03-27,167.33,167.34,171.06,166.21
2020-03-30,172.26,176.8,177.29,170.84
2020-03-31,172.7,173.0,177.25,170.61
2020-04-01,165.62,160.87,168.51,160.22
2020-04-02,160.15,164.09,166.74,159.41
2020-04-03,163.25,162.13,165.75,161.26
2020-04-06,169.61,175.92,177.05,169.52
2020-04-07,181.54,179.94,185.45,178.64
2020-04-08,180.59,186.94,187.43,178.75
2020-04-09,183.31,189.48,190.05,183.25
2020-04-13,186.45,186.11,188.53,183.76
2020-04-14,188.75,189.84,190.91,187.73
2020-04-15,182.15,181.15,183.45,179.32
2020-04-16,181.79,183.13,183.7,178.88
2020-04-17,187.82,188.55,188.9,185.97
2020-04-20,184.87,185.0,189.6,184.41
2020-04-21,181.67,178.88,182.67,176.6
2020-04-22,180.88,181.6,182.89,180.02
2020-04-23,180.73,181.3,185.22,180.35
2020-04-24,182.04,181.47,182.76,178.85
2020-04-27,182.64,184.58,185.62,181.94
2020-04-28,187.96,186.88,188.11,185.48
2020-04-29,188.01,188.69,190.2,187.67
2020-04-30,185.38,183.99,186.19,183.14
2020-05-01,184.25,180.33,185.1,179.78
2020-05-04,179.48,182.66,183.22,178.61
2020-05-05,183.0,182.01,185.05,181.86
2020-05-06,182.41,178.95,182.98,178.8
2020-05-07,178.03,184.79,185.9,177.45
2020-05-08,184.91,188.41,188.41,184.75
2020-05-11,184.57,186.86,187.38,184.45
2020-05-12,185.04,183.09,186.49,182.99
2020-05-13,182.63,178.78,182.7,177.71
2020-05-14,173.8,179.25,179.36,172.76
2020-05-15,178.01,182.59,182.7,177.92
2020-05-18,187.91,192.25,193.68,187.68
2020-05-19,191.45,190.25,192.25,189.86
2020-05-20,192.8,195.99,197.34,192.66
2020-05-21,195.38,193.67,195.82,192.51
2020-05-22,192.42,190.87,192.71,190.35
2020-05-26,194.0,193.0,195.0,192.31
2020-05-27,194.7,193.13,194.75,191.51
2020-05-28,197.89,200.04,201.93,196.73
2020-05-29,201.54,202.34,203.12,198.98
2020-06-01,202.49,205.22,205.92,202.25
2020-06-02,205.03,206.26,207.06,204.44
2020-06-03,211.0,212.89,213.65,208.92
2020-06-04,213.31,212.56,214.25,210.66
